id,gold,topic,SVM_prediction,BETO_prediction,RoBERTuito_prediction,GPT-4.1-mini_prediction,GPT-4o-mini_prediction,Qwen2.5-7B_prediction,SVM_correct,BETO_correct,RoBERTuito_correct,GPT-4.1-mini_correct,GPT-4o-mini_correct,Qwen2.5-7B_correct,n_model_correct,n_model_errors,error_rate,difficulty_group
1319214539339157504,nhs,racism,nhs,nhs,nhs,hs,nhs,hs,1,1,1,0,1,0,4,2,0.3333333333333333,moderate
1420057407942651904,nhs,racism,nhs,nhs,nhs,nhs,hs,hs,1,1,1,1,0,0,4,2,0.3333333333333333,moderate
1500910164542509056,nhs,racism,nhs,nhs,nhs,hs,hs,nhs,1,1,1,0,0,1,4,2,0.3333333333333333,moderate
1618927417996840960,nhs,racism,nhs,nhs,nhs,hs,hs,nhs,1,1,1,0,0,1,4,2,0.3333333333333333,moderate
1318779045320953856,nhs,lgbt,nhs,nhs,nhs,hs,nhs,nhs,1,1,1,0,1,1,5,1,0.16666666666666666,easy
1324502342524424192,hs,lgbt,nhs,hs,hs,hs,hs,hs,0,1,1,1,1,1,5,1,0.16666666666666666,easy
1330707785261195264,hs,lgbt,hs,hs,nhs,hs,hs,hs,1,1,0,1,1,1,5,1,0.16666666666666666,easy
1332836010435235840,nhs,lgbt,nhs,nhs,nhs,nhs,hs,nhs,1,1,1,1,0,1,5,1,0.16666666666666666,easy
1339615142909194240,nhs,lgbt,nhs,nhs,nhs,hs,nhs,nhs,1,1,1,0,1,1,5,1,0.16666666666666666,easy
1345989089728856064,hs,lgbt,nhs,hs,hs,hs,hs,hs,0,1,1,1,1,1,5,1,0.16666666666666666,easy
1363714467176005632,nhs,lgbt,nhs,nhs,nhs,hs,nhs,nhs,1,1,1,0,1,1,5,1,0.16666666666666666,easy
1365045199391625216,nhs,lgbt,nhs,nhs,nhs,hs,nhs,nhs,1,1,1,0,1,1,5,1,0.16666666666666666,easy
1368091861412413440,nhs,lgbt,hs,nhs,nhs,nhs,nhs,nhs,0,1,1,1,1,1,5,1,0.16666666666666666,easy
1377259544246685696,hs,lgbt,hs,hs,hs,hs,hs,nhs,1,1,1,1,1,0,5,1,0.16666666666666666,easy
1378059271724789760,hs,lgbt,hs,hs,nhs,hs,hs,hs,1,1,0,1,1,1,5,1,0.16666666666666666,easy
1387028761212710912,hs,lgbt,nhs,hs,hs,hs,hs,hs,0,1,1,1,1,1,5,1,0.16666666666666666,easy
1387208058292654080,hs,lgbt,nhs,hs,hs,hs,hs,hs,0,1,1,1,1,1,5,1,0.16666666666666666,easy
1419659139307900928,hs,lgbt,hs,hs,hs,hs,nhs,hs,1,1,1,1,0,1,5,1,0.16666666666666666,easy
1422830259758567424,nhs,lgbt,hs,nhs,nhs,nhs,nhs,nhs,0,1,1,1,1,1,5,1,0.16666666666666666,easy
1425047800836919296,nhs,lgbt,nhs,nhs,nhs,hs,nhs,nhs,1,1,1,0,1,1,5,1,0.16666666666666666,easy
1439939607949365248,nhs,lgbt,hs,nhs,nhs,nhs,nhs,nhs,0,1,1,1,1,1,5,1,0.16666666666666666,easy
1441916405750894336,hs,lgbt,nhs,hs,hs,hs,hs,hs,0,1,1,1,1,1,5,1,0.16666666666666666,easy
1451444821890117632,hs,lgbt,nhs,hs,hs,hs,hs,hs,0,1,1,1,1,1,5,1,0.16666666666666666,easy
1456483993247883264,hs,lgbt,hs,hs,hs,hs,hs,nhs,1,1,1,1,1,0,5,1,0.16666666666666666,easy
1463603860585472000,hs,lgbt,nhs,hs,hs,hs,hs,hs,0,1,1,1,1,1,5,1,0.16666666666666666,easy
1478340662399578112,hs,lgbt,hs,hs,hs,hs,hs,nhs,1,1,1,1,1,0,5,1,0.16666666666666666,easy
1483471654894321664,hs,lgbt,hs,hs,hs,hs,nhs,hs,1,1,1,1,0,1,5,1,0.16666666666666666,easy
1511420843762593792,nhs,lgbt,nhs,nhs,nhs,nhs,hs,nhs,1,1,1,1,0,1,5,1,0.16666666666666666,easy
1548731610136301568,nhs,lgbt,hs,nhs,nhs,nhs,nhs,nhs,0,1,1,1,1,1,5,1,0.16666666666666666,easy
1570038065787244288,nhs,lgbt,nhs,nhs,nhs,hs,nhs,nhs,1,1,1,0,1,1,5,1,0.16666666666666666,easy
1595238355519741952,nhs,lgbt,nhs,nhs,nhs,nhs,hs,nhs,1,1,1,1,0,1,5,1,0.16666666666666666,easy
1597247566500237312,hs,lgbt,hs,hs,hs,hs,hs,nhs,1,1,1,1,1,0,5,1,0.16666666666666666,easy
1600410203727372288,hs,lgbt,hs,nhs,hs,hs,hs,hs,1,0,1,1,1,1,5,1,0.16666666666666666,easy
1622950587770830848,nhs,lgbt,nhs,hs,nhs,nhs,nhs,nhs,1,0,1,1,1,1,5,1,0.16666666666666666,easy
1634283757380292608,nhs,lgbt,nhs,nhs,nhs,hs,nhs,nhs,1,1,1,0,1,1,5,1,0.16666666666666666,easy
1592965374827720704,nhs,obesity,nhs,nhs,hs,nhs,nhs,nhs,1,1,0,1,1,1,5,1,0.16666666666666666,easy
1597504788027289600,nhs,obesity,nhs,hs,nhs,nhs,nhs,nhs,1,0,1,1,1,1,5,1,0.16666666666666666,easy
1597954035889283072,hs,obesity,nhs,hs,hs,hs,hs,hs,0,1,1,1,1,1,5,1,0.16666666666666666,easy
1599283802710294528,nhs,obesity,hs,nhs,nhs,nhs,nhs,nhs,0,1,1,1,1,1,5,1,0.16666666666666666,easy
1600998326354456576,nhs,obesity,hs,nhs,nhs,nhs,nhs,nhs,0,1,1,1,1,1,5,1,0.16666666666666666,easy
1605758556304719872,nhs,obesity,hs,nhs,nhs,nhs,nhs,nhs,0,1,1,1,1,1,5,1,0.16666666666666666,easy
1606230662910021632,nhs,obesity,hs,nhs,nhs,nhs,nhs,nhs,0,1,1,1,1,1,5,1,0.16666666666666666,easy
1608738626694942720,hs,obesity,hs,hs,hs,hs,hs,nhs,1,1,1,1,1,0,5,1,0.16666666666666666,easy
1617795527869091840,nhs,obesity,hs,nhs,nhs,nhs,nhs,nhs,0,1,1,1,1,1,5,1,0.16666666666666666,easy
1618887396510269440,nhs,obesity,nhs,hs,nhs,nhs,nhs,nhs,1,0,1,1,1,1,5,1,0.16666666666666666,easy
1620507796398825472,hs,obesity,hs,hs,hs,hs,hs,nhs,1,1,1,1,1,0,5,1,0.16666666666666666,easy
1626869942984269824,nhs,obesity,hs,nhs,nhs,nhs,nhs,nhs,0,1,1,1,1,1,5,1,0.16666666666666666,easy
1277934445119639552,nhs,racism,hs,nhs,nhs,nhs,nhs,nhs,0,1,1,1,1,1,5,1,0.16666666666666666,easy
1278777140687879936,hs,racism,nhs,hs,hs,hs,hs,hs,0,1,1,1,1,1,5,1,0.16666666666666666,easy
1282685318270013440,nhs,racism,nhs,nhs,nhs,hs,nhs,nhs,1,1,1,0,1,1,5,1,0.16666666666666666,easy
1290287225951969280,hs,racism,nhs,hs,hs,hs,hs,hs,0,1,1,1,1,1,5,1,0.16666666666666666,easy
1297191572505861888,nhs,racism,hs,nhs,nhs,nhs,nhs,nhs,0,1,1,1,1,1,5,1,0.16666666666666666,easy
1305560186686525440,nhs,racism,nhs,hs,nhs,nhs,nhs,nhs,1,0,1,1,1,1,5,1,0.16666666666666666,easy
1305984618231980032,hs,racism,hs,hs,hs,hs,hs,nhs,1,1,1,1,1,0,5,1,0.16666666666666666,easy
1317560545566969856,hs,racism,hs,hs,hs,hs,hs,nhs,1,1,1,1,1,0,5,1,0.16666666666666666,easy
1318911234654326784,nhs,racism,nhs,nhs,nhs,hs,nhs,nhs,1,1,1,0,1,1,5,1,0.16666666666666666,easy
1320077149999632384,nhs,racism,hs,nhs,nhs,nhs,nhs,nhs,0,1,1,1,1,1,5,1,0.16666666666666666,easy
1329842326844235520,nhs,racism,nhs,nhs,nhs,hs,nhs,nhs,1,1,1,0,1,1,5,1,0.16666666666666666,easy
1333654107022823424,hs,racism,hs,hs,hs,hs,hs,nhs,1,1,1,1,1,0,5,1,0.16666666666666666,easy
1335620214067703808,nhs,racism,hs,nhs,nhs,nhs,nhs,nhs,0,1,1,1,1,1,5,1,0.16666666666666666,easy
1340663259280666624,hs,racism,nhs,hs,hs,hs,hs,hs,0,1,1,1,1,1,5,1,0.16666666666666666,easy
1611799249783513088,hs,racism,nhs,hs,hs,hs,hs,hs,0,1,1,1,1,1,5,1,0.16666666666666666,easy
1315728949347979264,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1319066136655417088,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1321059197845413888,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1321149682014453504,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1321179618372702208,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1322281720427781888,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1325225691470819328,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1326117826143395840,hs,lgbt,hs,hs,hs,hs,hs,hs,1,1,1,1,1,1,6,0,0.0,easy
1331039113038983168,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1334044400935120896,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1337320393296801536,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1338483970317705216,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1341004294003318784,hs,lgbt,hs,hs,hs,hs,hs,hs,1,1,1,1,1,1,6,0,0.0,easy
1341350732394622976,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1341882128087265280,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1343128631128825856,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1344115683685240832,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1345051522711875584,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1350790339565596672,hs,lgbt,hs,hs,hs,hs,hs,hs,1,1,1,1,1,1,6,0,0.0,easy
1352797777269555200,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1368668898665656320,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1373545210064539648,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1374890327492988928,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1378150842189156352,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1381564354567487488,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1383616562792321024,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1384613595665797120,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1391426512751111936,hs,lgbt,hs,hs,hs,hs,hs,hs,1,1,1,1,1,1,6,0,0.0,easy
1392917874243776512,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1393566674159349504,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1393749310630731520,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1401856463585349632,hs,lgbt,hs,hs,hs,hs,hs,hs,1,1,1,1,1,1,6,0,0.0,easy
1413321131696738304,hs,lgbt,hs,hs,hs,hs,hs,hs,1,1,1,1,1,1,6,0,0.0,easy
1416736165105913856,hs,lgbt,hs,hs,hs,hs,hs,hs,1,1,1,1,1,1,6,0,0.0,easy
1418179741752909824,hs,lgbt,hs,hs,hs,hs,hs,hs,1,1,1,1,1,1,6,0,0.0,easy
1431383635786182656,hs,lgbt,hs,hs,hs,hs,hs,hs,1,1,1,1,1,1,6,0,0.0,easy
1432647214069858304,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1432719603206139904,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1433671006481264640,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1436965301657260032,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1439576586030886912,hs,lgbt,hs,hs,hs,hs,hs,hs,1,1,1,1,1,1,6,0,0.0,easy
1441010460665450496,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1442760757947609088,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1446628179158917120,hs,lgbt,hs,hs,hs,hs,hs,hs,1,1,1,1,1,1,6,0,0.0,easy
1449389399486177280,hs,lgbt,hs,hs,hs,hs,hs,hs,1,1,1,1,1,1,6,0,0.0,easy
1450449719998754816,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1452004403490267136,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1453575774062186496,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1459750506553921536,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1460216988568010752,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1467887822350663680,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1471000234348056576,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1472780296403800064,hs,lgbt,hs,hs,hs,hs,hs,hs,1,1,1,1,1,1,6,0,0.0,easy
1480467006776389632,hs,lgbt,hs,hs,hs,hs,hs,hs,1,1,1,1,1,1,6,0,0.0,easy
1482474899759374336,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1484978462456782848,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1496425453133139968,hs,lgbt,hs,hs,hs,hs,hs,hs,1,1,1,1,1,1,6,0,0.0,easy
1505704054642642688,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1508579607716507648,hs,lgbt,hs,hs,hs,hs,hs,hs,1,1,1,1,1,1,6,0,0.0,easy
1550522162909483008,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1553492936859451392,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1555996092776456192,hs,lgbt,hs,hs,hs,hs,hs,hs,1,1,1,1,1,1,6,0,0.0,easy
1558170000000000000,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1564014383948333056,hs,lgbt,hs,hs,hs,hs,hs,hs,1,1,1,1,1,1,6,0,0.0,easy
1571914326574768128,hs,lgbt,hs,hs,hs,hs,hs,hs,1,1,1,1,1,1,6,0,0.0,easy
1577364048785526784,hs,lgbt,hs,hs,hs,hs,hs,hs,1,1,1,1,1,1,6,0,0.0,easy
1580942716497989632,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1583160089908629504,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1586543773785415680,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1595269748715053056,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1602196894050144256,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1602779845691326464,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1604697681615622144,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1620716708083417088,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1628310924431097856,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1628750504078499840,hs,lgbt,hs,hs,hs,hs,hs,hs,1,1,1,1,1,1,6,0,0.0,easy
1643100317662232576,nhs,lgbt,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1593178953770237952,nhs,obesity,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1593247357973323776,nhs,obesity,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1599887703029403648,hs,obesity,hs,hs,hs,hs,hs,hs,1,1,1,1,1,1,6,0,0.0,easy
1600088867712815104,nhs,obesity,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1601147549960015872,nhs,obesity,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1606406813670416384,nhs,obesity,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1609062773949964288,nhs,obesity,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1610971505487142912,nhs,obesity,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1611100903636975616,nhs,obesity,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1614605316104097792,hs,obesity,hs,hs,hs,hs,hs,hs,1,1,1,1,1,1,6,0,0.0,easy
1619713257413177344,hs,obesity,hs,hs,hs,hs,hs,hs,1,1,1,1,1,1,6,0,0.0,easy
1621423400639135744,hs,obesity,hs,hs,hs,hs,hs,hs,1,1,1,1,1,1,6,0,0.0,easy
1627000714688880640,nhs,obesity,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1627311446370529280,nhs,obesity,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1629262405556649984,nhs,obesity,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1637107163645583360,nhs,obesity,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1273281613435150336,nhs,racism,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1290352020550029312,nhs,racism,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1293170354442194688,nhs,racism,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1293656559327862784,nhs,racism,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1294982700865146880,nhs,racism,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1299049151620145152,nhs,racism,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1304100847945682688,nhs,racism,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1304396548365844480,nhs,racism,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1304423028747632640,hs,racism,hs,hs,hs,hs,hs,hs,1,1,1,1,1,1,6,0,0.0,easy
1304758879184736256,nhs,racism,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1305922032799043584,nhs,racism,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1309785077015097088,nhs,racism,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1311953550117875712,nhs,racism,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1318246658245861120,nhs,racism,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1323152909018816512,nhs,racism,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1340549418634899456,nhs,racism,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1343508123471015936,hs,racism,hs,hs,hs,hs,hs,hs,1,1,1,1,1,1,6,0,0.0,easy
1343596004805910528,nhs,racism,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1348085857987735552,nhs,racism,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1354006726727626752,nhs,racism,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1361038621596389120,nhs,racism,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1369438900326924288,nhs,racism,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1419267221780668416,nhs,racism,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1423428483527610368,nhs,racism,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1443236447490920448,nhs,racism,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1449663640639004672,nhs,racism,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1501140359430262784,hs,racism,hs,hs,hs,hs,hs,hs,1,1,1,1,1,1,6,0,0.0,easy
1559856257342836736,nhs,racism,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1569607407466344448,nhs,racism,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1593218455255146496,nhs,racism,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1620439593685508096,nhs,racism,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
1662078261986226176,nhs,racism,nhs,nhs,nhs,nhs,nhs,nhs,1,1,1,1,1,1,6,0,0.0,easy
